marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	31289200	R35UQIQJZPGR1V	B01498134U	69771401	Fashionable, First Class Quality, and Comfortable Tank Tops for Women	Apparel	5	0	0	N	N	Very Comfortable Shirts	I received more than one shirt. One is a very nice tee shirt. the material is extremely soft and lightweight and it has a cute little decorative pocket on the front. It seems to be well made and fits really good, it is so comfortable to wear. I love that the material is not to clingy and the shirt is a bit longer than other. I got this in both the grey and the tiffany color which is a turquoise, both are very pretty colors and look like the pictures. I also got the long sleeve grey one with lace back, fits really good and is a little heavier weight material then the tee shirts, the lace back dresses it up a little.<br />Disclaimer I received this item at a discount for my honest review	2015-08-31
US	11003977	R2BQRAYNX8ENPI	B01497PWIY	69771401	Fashionable, First Class Quality, and Comfortable Tank Tops for Women	Apparel	5	0	0	N	N	Versatile for every wardrobe.	95% cotton 5% spandex. Make this a form fitting tank top with adjustable and removeable straps. This is a great tank for every wardrobe. It can be worn under tops or dresses with or without straps. It is snug fitting, but to be strapless, it kinda has to be.  Machine wash gentle, tumble dry low. I ordered an XL per the size chart. I normally wear a size 8, 36c bra, this top is tight fitting, but very comfortable.<br />I received this product at a discount in exchange for my unbiased review. Opinions are my own.	2015-08-28
US	120351	R2RF46J61XOK1R	B01497PWB6	69771401	Fashionable, First Class Quality, and Comfortable Tank Tops for Women	Apparel	5	0	0	N	N	5 stars	5 stars i purchased this product at a discounted price in exchange for my honest review	2015-08-27
US	14527374	R3HNU0ML7VQJTM	B01497PWB6	69771401	Fashionable, First Class Quality, and Comfortable Tank Tops for Women	Apparel	4	0	0	N	N	Fits a little odd across the chest but all in all I like it and the style is very cute	Cute top!  Fits a little odd across the chest but all in all I like it and the style is very cute!  Nice material not cheap at all.	2015-08-28
US	19842932	R3K616TTEAH0GJ	B01497PWB6	69771401	Fashionable, First Class Quality, and Comfortable Tank Tops for Women	Apparel	4	0	0	N	N	Great quality, I like the colors (more vibrant than ...	Great quality, I like the colors (more vibrant than pictured) but it fits smaller than expected. I usually wear M/L and the XL fits perfectly on me.<br /><br />I received this item at a discounted price in exchange for my honest and unbiased review.	2015-08-31
US	1849449	R3ALW2KT0YHGPR	B01497O186	827204377	Deez Nuts for President 2016 Men's Humor Funny T-Shirt	Apparel	5	3	4	N	Y	Five Stars	Deez nuts over trump and Hillary<br />Deez nuts rule the land	2015-08-28
US	22745771	R34I382WMDT3QB	B0148V2KHW	499267509	BLACK LIVES MATTER t-shirt protest tyranny	Apparel	1	2	4	N	N	Shame	This is racist.  To protest NYPD?  You should be ashamed of yourselves.	2015-08-31
US	41270060	RJDC84XRH2HTQ	B0148P4AZ8	543376507	Steampunk Victorian Costume Ulysses Side-Button Linen Shirt [Orange]	Apparel	5	0	0	N	Y	It's actually very comfortable and breathable.  The shipping was unbelievably fast.	I ordered this to wear at a Con in Atlanta and was worried it was going to be too hot to wear.  I was expecting the fabric to be thick and stiff.  It's actually very comfortable and breathable.  It's a mix between cotton and linen much like the shirts I wear in the Florida heat so I don't expect to have to worry about heat exhaustion even though it's long sleeved.  I will update after the Con on how well it performs.  The fit is a bit looser than I expected but that's actually a good thing in my case.  I have a 48&#34; chest and ordered the X-Large according to the size chart.  I was expecting the shirt to come out a bit small for me as I am very overweight and my gut definitely exceeds my chest size.  The shirt is actually a little loose on me.  The sleeves were too long for me but that's normal for me.  When you have to order larger sizes because you are overweight, the arm length increases as well.  If you have this same problem, you can re-sew the button for the cuff to make the cuff size smaller.  That will make the cuff stop when it touches the top of your hand instead of hanging down over your hand.  I almost forgot:  They shipped amazingly fast.  I was expecting this to take nearly a week without Prime shipping and was worried it might not arrive before the convention next week.   Amazingly, it arrived at the same time as the Amazon Prime items I ordered along with it.	2015-08-27
US	8044510	R2PVWK6PKOVFRN	B0148JTDOM	80054096	Road to Valhalla Tour Coma-Doof Warrior Mad Max Fury Road Unisex shirt	Apparel	1	0	0	N	N	One Star	Design stolen from Olipop!!! DON'T BUY!!!	2015-08-23
US	20883673	R33JQBWZCOZLOE	B0148G0QGO	988574993	Wookrays Heavy Duty Basketball Metal Chain Net Official Size Rims Hoop 10 Loop Steel Basketball Net	Apparel	5	0	0	N	N	Its a great hoop and was easy to mount and install	Exactly as ecpected. Its a great hoop and was easy to mount and install. Well made too	2015-08-25
US	511888	RCZVKUKFL8ROS	B0148EXKCS	428230704	LaSuiveur Crop Top Sleeveless Two Pieces Skirts Strapless Bodycon Midi Dresses	Apparel	5	0	2	N	N	Five Stars	This dress is Amazing. I love it, comfy and sexy.	2015-08-24
US	2396310	R1FWXDASCM05C1	B0148DKOSW	739739722	Meaneor Women's Long Sleeve Casual Slim Fit Flare Pleated Round Neckline Dress	Apparel	5	1	1	N	N	Five Stars	beautiful dress!! must get in another color	2015-08-22
US	20883673	RKZEHCXNERMFM	B0148A8HY8	619717145	Amdirect Rotating Adjustable Black Metal Floor Stand 35 Hat 7 Tier Cap Display Retail Hat Rack	Apparel	5	3	3	N	N	It rates so it makes it easy to access what ever hat they are wanting	I bought this to help organize all my kids play hats. They dress up a lot and their costume trunk is really full. It rates so it makes it easy to access what ever hat they are wanting. It's well made and easily put together	2015-08-25
US	109985	R3DYZ49FN4AS3L	B01489BVCY	439743812	Luouse Women Vintage 1950's Style 3/4 Sleeves Garden Floral Print Windbreaker Dress	Apparel	5	0	0	N	Y	5-STAR	Nice dress coat.	2015-08-31
US	23050945	R2ROEY0SAD59H3	B014882XIG	367692289	PUMA Men's BMW Team Polo	Apparel	4	0	0	N	Y	Nice shirt	Not exactly as shown, but it looks and fits good. Has white insert instead of white piping shown.	2015-08-22
US	14059638	RLJFM2KZEUJG	B01481JCRI	264251659	Amdirect New Bicycle Steel Double Leg Side Kickstand Stand	Apparel	5	0	0	N	N	This is lovely especially for a nice family bike ride and it has a great speed ...	This is lovely especially for a nice family bike ride and it has a great speed safe for the children's ride this on family trips and hiking trips it rides lovely	2015-08-24
US	123119	R23WYMUAH5HPNU	B01480VCNG	792469364	iLover Women Deep-V Neck Elegant Short Sleeve Vintage Bridesmaid Dress	Apparel	4	7	7	N	Y	Nice dress for the price	I purchased this dress to wear to a wedding. I am 5'2&#34; and about 150 lbs, I am curvy with an hourglass shape. The style of the dress accentuates my good areas will minimizing focus on my bad areas. However, since I am a bit on the short side, the dress falls a bit longer than I would have wanted. It is past my knees. I purchased the purple.	2015-08-28
US	14059638	RNU3KHXAUCM6X	B0147ZXCVM	548961577	Amdirect Foldable Laundry Basket Double Washing 2 Sections Clothes Sorter Basket Storage Hamper	Apparel	5	0	0	N	N	Five Stars	Must buy I use this everyday it helps to keep dirty clothes and clean clothes organized also it's easy to move if h would like to fold it up if you are moving	2015-08-24
US	14059638	R2OQGVT8E9RLVI	B0147ZX95Q	80463529	Amdirect Heavy Duty Clothes Movable Shelf Hanger Commercial Grade Clothing Garment Rolling Rack	Apparel	5	0	0	N	N	So much to say I love this thing it is perfect anyone who has a ...	So much to say I love this thing it is perfect anyone who has a lot of clothes and less storage knows what I'm talking about you must buy this	2015-08-24
US	14059638	R2OU9QZT19ZH1R	B0147YNH18	3667341	Amdirect 3M Adjustable Feet Training Speed 8-rung Agility Ladder for Soccer Football Fitness	Apparel	5	0	0	N	N	Five Stars	This is really great if u have any muscles to work out. Specifically athletes this works great for those little spasms u tend to get it helps increase our speed I love it	2015-08-24
US	1662872	R2WU1E0FEAG8N5	B0147XHR24	920081017	Amdirect Folding Bungee Chair Lounge for Dorm Room or Back Yard Camping Patio Lawn	Apparel	5	1	1	N	N	fun and comfortable	different, fun and comfortable, perfect for the back	2015-08-24
US	6291789	R3Q7MW4LCIIRZP	B0147XHR24	920081017	Amdirect Folding Bungee Chair Lounge for Dorm Room or Back Yard Camping Patio Lawn	Apparel	5	0	0	N	N	Thanks very much !	I really love this chair very comfortable and easy to put away.	2015-08-28
US	1662872	R2D46YTB2AFKDX	B0147WQCRG	439389628	Amdirect Portable Parachute Outdoor Travel Camping Beach Canvas Hammock	Apparel	5	0	0	N	N	Five Stars	very comfortable, soft and easy to install, I love to sleep on it	2015-08-24
US	10090640	R28TEK5081Q3SQ	B0147UWNUI	56786184	V28 Women Girls Junior Pleated Tulle Tutu Ballet Midi Elastic Skater Dance Skirt	Apparel	5	12	12	N	Y	Plus size review!	I am a US size 16/18. A 2x fit great! I can wear it low or high on my waist! I am 5'2&#34; and it hit slightly above my ankles. Definitely going to buy in more colors! The liner wasn't transparent for me either.	2015-08-27
US	41577207	RPGNXXVMWVGIR	B0147R201I	191296631	Norfolk Branded Women's Cushioned Running / Jogging Ankle Sports Socks - Joyner	Apparel	5	0	0	N	N	GREAT PRODUCT	Really Nice socks,good quality,good price..Recommended	2015-08-25
US	18670768	R3BUA2PJU0M88U	B0147R201I	191296631	Norfolk Branded Women's Cushioned Running / Jogging Ankle Sports Socks - Joyner	Apparel	5	1	1	N	N	Best running socks ever!!!	In general I am very skeptical about purchasing sports products online, I prefer buying  things after trying or seeing in person. Looking at the picture I loved the color options and seemed pretty well made. I must admit the texture and the color are even better than the picture. Great product, amazing quality, best running socks ever!!! Highly recommend this product.	2015-08-24
US	15434739	R1D65Q2LV3U59S	B0147PXYG0	406534421	Laura Dare Little Girls Red Cami Child Bra and Panty Set	Apparel	1	0	0	N	N	Toddler peep show attire?	Is this for two year old burlesque? This is something that doesn't need to exist. Also, I think that the definition of &#34;cami&#34; needs to be looked up again.  No thanks on this product.	2015-08-22
US	9225798	R26LUQJHP57XMB	B0147OXPQU	246006744	Straight Outta The Gym Work Out Tank Top - Gray - 2XL	Apparel	5	0	0	N	N	Awesome cultural phenom shirt.	This shirt is amazing, I got a ton of compliments the first night that I wore it. Very comfortable and light. Fits a little big which is great for working out.<br /><br />I recieved this item in exchange for an honest review.	2015-08-27
US	14442369	RDXOIXIOCPXZS	B0147DMH8S	410053875	Deez Nuts for President DMC Style Election 2016 Mens Tri-blend T-shirt	Apparel	5	0	0	N	N	Five Stars	Deez shirt is the best!	2015-08-24
US	14442369	RVY3APXAEYG5J	B0147D4G6Y	596059935	Election 2016 Deez Nuts for President Premium Tri-blend T-shirt	Apparel	5	1	1	N	N	Five Stars	I like deez nuts...on my t shirt	2015-08-24
US	8322722	R1K4PJ0LN8MVMK	B0147AQTUI	978085785	Officially Licensed Animal Planet Panda Girls Fitted T-Shirt	Apparel	5	1	1	N	N	Perfect to make a 10 yr old to smile after ...	Perfect to make a 10 yr old to smile after the devistating loss of her only big brother last week.	2015-08-31
US	8533782	R1PB9JM5X9STK5	B0146UZMP2	627228369	Basics Mens Stripes Halfsleeves Casual Grey T.Shirts	Apparel	5	0	0	N	N	Soft Feel and Light Weight.	Light weight t-shirt, good fit after workout & casual wear. Soft feel & touch. Good Quality<br /><br />[[ASIN:B0146UZMP2 Basics Men's Single Jeysey Weave Halfsleeves Casual Stripes TShirt]]	2015-08-27
US	10012042	RJQYOL4N1K7RB	B0146OCINM	251348220	Meaneor Women's Slim Fit Wear to Work Solid Candy Color Blazer	Apparel	5	5	5	N	N	Perfect blazer. It fits just right and good quality	Perfect blazer . It fits just right and good quality.	2015-08-22
US	1662872	R28Z2UL3WQ0DJW	B0146KNO7U	525679739	Amdirect Fashion Makeup Travel Case Jewelry Box Lockable Cosmetic Organizer	Apparel	5	1	2	N	N	fits all my makeup is very practical and easy to	fabulous, fits all my makeup is very practical and easy to carry	2015-08-24
US	2802653	RCSKT971ZIV0Z	B0146KNHGS	525679739	Amdirect Fashion Makeup Travel Case Jewelry Box Lockable Cosmetic Organizer	Apparel	5	3	4	N	N	The best travel case I have ever owned	The best travel case I have ever owned! It is so spacious yet doesn't take up much room for travel, I love the compartments and how easily accessable everything is to get to. It looks tidy and sleek at the same time, I definitely recommend :)	2015-08-21
US	44992591	R1VPIDGMTS8SNO	B0146GRFA6	191623991	Nolama Women's Powernet Body Shaper Firm Control Bodysuit Shapewear	Apparel	5	1	1	N	N	Showing off my fabulous curves with no bulges...	This is my new favorite body shaper! I've tried all sorts of these waist cinchers and shapers recently, and I can honestly tell you that I was a little leery about accepting one more free sample. But, when I was offered the chance to review this one, I knew I had to try it for one main reason -- the zipper! All the rest of the ones I've tried have been hook and eye or tie up, and those were tedious to get in and out of. Some have ribs that dug into my skin, and although most made me look great, they were often uncomfortable and I had difficulty sitting and bending in them. Not this one! Made of a nice stretchy material, it also has a very soft interior, and I got mine in the beige color. As far as size, I ordered the XXL even though it was a little bigger than I need according to the handy chart on the product page.<br /><br />What I really love about this body shaper -- it's smooth, and one piece, with a hook and eye closure at the bottom in the crotch area so it fits quite tight and everything gets compressed evenly. It is advertised to take 2 to 4 inches off your waist, and it really does. Because of the zipper, there are no little bulges when worn under clothing. I also like the fact that it has shoulder straps that lift your bust and also compress it a bit from both sides, evenly, to really enhance the look and even defy a bit of gravity! So put on your sexiest bra, zip yourself into this well tailored body shaper, and put on your favorite outfit to look slimmer -- and feel comfortable while looking fabulous.<br /><br />I'd recommend this most enthusiastically and definitely prefer it to the waist corsets and shapers. Try it, you'll see!	2015-08-27
US	1766948	R8758GQOF8878	B0146DIWWO	457898953	JITModern Styles Supreme Hooded Sweatshirt	Apparel	5	0	1	N	N	Five Stars	I love this. Perfect hoodie	2015-08-24
US	6291789	RWH2BN7ZLFP5M	B0146C102O	804137642	Meaneor Women's Long Sleeve Button Embellished Ruched Blouse Top Dark Gray L	Apparel	5	0	0	N	N	Thanks so much !	Comfortable soft wearing and fits super!	2015-08-27
US	5836158	R322NKP28W208B	B01467AOIK	68440141	Pink Queen&reg; Womens Versatile 3d Digital Print Flared Pleated Skater Skirt	Apparel	5	4	5	N	N	It was great I love it so much	It was great I love it so much! You can put it on any side you want ( there's no tag saying it's the back) which I like & the skirt is really stretchable. It's a great skirt to purchase	2015-08-21
US	1104295	RP9HH5R4LSLQN	B01460ZQIU	492618726	FeelinGirl 3 in 1 Postpartum Support Waist Trimmer Belt for Belly Recovery	Apparel	5	1	2	N	N	Came quickly was a fantastic product was exactly what i needed it for loved ...	Came quickly was a fantastic product was exactly what i needed it for loved the color [[ASIN:B01462S26G FeelinGirl Women's Adjustable Waist Trimmer Belt Stomach Body Wrap & Back Lumbar Support -Trim Curves, Strengthen Tummy Abs, Improve Posture, Belly Fat Burning Size XL Beige]]	2015-08-25
